CREATED LOG FILE
Missing pdb_file values:
Series([], )
Features to remove: ['DockQ', 'pdb_file', 'pdb_id']
Output path: /home/as4643/palmer_scratch/Protein-Decoy-Detection-SVR/predictions_capri_grid_search/100_0.001.csv
DONE PREDICTING
 MAE_Train  MSE_Train  R2_Train  MAE_Test  MSE_Test   R2_Test  Gamma     C
  0.219217   0.091489 -0.014464  0.229081  0.102646 -0.052859  100.0 0.001
                            pdb_file  actual_DockQ  prediction
 complex.5137_1_corrected_H_0001_T47         0.016    0.152547
 complex.5137_4_corrected_H_0001_T47         0.016    0.148554
complex.51450_5_corrected_H_0001_T47         0.009    0.136007
complex.51459_5_corrected_H_0001_T47         0.011    0.153717
 complex.5149_5_corrected_H_0001_T47         0.009    0.150988
complex.51684_2_corrected_H_0001_T47         0.037    0.153318
complex.51696_0_corrected_H_0001_T47         0.021    0.114060
complex.51781_9_corrected_H_0001_T47         0.008    0.109542
complex.51839_7_corrected_H_0001_T47         0.010    0.123660
complex.51887_1_corrected_H_0001_T47         0.009    0.117127
complex.51904_2_corrected_H_0001_T47         0.010    0.128689
 complex.5190_3_corrected_H_0001_T47         0.072    0.112837
 complex.5193_6_corrected_H_0001_T47         0.074    0.145531
complex.51996_1_corrected_H_0001_T47         0.021    0.124332
complex.52000_1_corrected_H_0001_T47         0.013    0.143351
complex.52129_9_corrected_H_0001_T47         0.025    0.111734
complex.52311_2_corrected_H_0001_T47         0.008    0.141201
complex.52455_7_corrected_H_0001_T47         0.012    0.111444
 complex.5248_7_corrected_H_0001_T47         0.044    0.119676
complex.52495_5_corrected_H_0001_T47         0.011    0.110232
complex.52544_3_corrected_H_0001_T47         0.010    0.114370
complex.52550_8_corrected_H_0001_T47         0.010    0.141538
complex.52573_4_corrected_H_0001_T47         0.014    0.154364
complex.52641_7_corrected_H_0001_T47         0.024    0.139879
complex.52646_3_corrected_H_0001_T47         0.015    0.145667
complex.52903_5_corrected_H_0001_T47         0.009    0.123504
complex.52923_0_corrected_H_0001_T47         0.009    0.114213
complex.52970_4_corrected_H_0001_T47         0.008    0.112734
complex.52971_0_corrected_H_0001_T47         0.044    0.110547
complex.52989_7_corrected_H_0001_T47         0.010    0.135356
complex.52999_5_corrected_H_0001_T47         0.011    0.109765
complex.53028_7_corrected_H_0001_T47         0.008    0.117977
complex.53086_0_corrected_H_0001_T47         0.009    0.115441
complex.53115_6_corrected_H_0001_T47         0.009    0.121111
complex.53181_2_corrected_H_0001_T47         0.014    0.159305
complex.53191_4_corrected_H_0001_T47         0.010    0.121295
complex.53217_8_corrected_H_0001_T47         0.009    0.141809
complex.53227_6_corrected_H_0001_T47         0.027    0.118369
complex.53231_1_corrected_H_0001_T47         0.013    0.113373
complex.53243_3_corrected_H_0001_T47         0.010    0.132184
complex.53260_5_corrected_H_0001_T47         0.012    0.142830
complex.53326_7_corrected_H_0001_T47         0.010    0.127262
complex.53480_2_corrected_H_0001_T47         0.017    0.116567
complex.53582_0_corrected_H_0001_T47         0.012    0.142644
complex.53599_2_corrected_H_0001_T47         0.043    0.129133
complex.53638_2_corrected_H_0001_T47         0.010    0.149874
complex.53692_1_corrected_H_0001_T47         0.009    0.144964
complex.53700_0_corrected_H_0001_T47         0.010    0.135219
complex.53992_6_corrected_H_0001_T47         0.008    0.110620
 complex.5409_5_corrected_H_0001_T47         0.035    0.144719
 complex.5422_9_corrected_H_0001_T47         0.015    0.162901
  complex.542_6_corrected_H_0001_T47         0.069    0.146003
  complex.543_6_corrected_H_0001_T47         0.095    0.141407
 complex.5511_6_corrected_H_0001_T47         0.032    0.114636
 complex.5604_5_corrected_H_0001_T47         0.077    0.109768
 complex.5660_8_corrected_H_0001_T47         0.028    0.176042
 complex.5693_7_corrected_H_0001_T47         0.016    0.140410
 complex.5700_5_corrected_H_0001_T47         0.012    0.121332
 complex.5717_5_corrected_H_0001_T47         0.063    0.121540
 complex.5731_1_corrected_H_0001_T47         0.097    0.114232
  complex.576_1_corrected_H_0001_T47         0.024    0.151788
 complex.5887_5_corrected_H_0001_T47         0.028    0.113113
 complex.5945_7_corrected_H_0001_T47         0.136    0.170607
 complex.5947_1_corrected_H_0001_T47         0.077    0.146233
 complex.5985_8_corrected_H_0001_T47         0.013    0.157509
 complex.5988_7_corrected_H_0001_T47         0.084    0.156628
 complex.6067_7_corrected_H_0001_T47         0.107    0.111462
 complex.6082_5_corrected_H_0001_T47         0.024    0.156237
 complex.6125_8_corrected_H_0001_T47         0.087    0.149358
 complex.6235_7_corrected_H_0001_T47         0.164    0.143933
 complex.6251_4_corrected_H_0001_T47         0.030    0.158025
 complex.6254_2_corrected_H_0001_T47         0.048    0.129240
 complex.6277_5_corrected_H_0001_T47         0.027    0.158189
 complex.6285_5_corrected_H_0001_T47         0.037    0.111276
 complex.6380_5_corrected_H_0001_T47         0.032    0.140501
 complex.6389_8_corrected_H_0001_T47         0.027    0.111465
 complex.6434_2_corrected_H_0001_T47         0.066    0.161024
 complex.6479_9_corrected_H_0001_T47         0.035    0.158785
 complex.6512_7_corrected_H_0001_T47         0.050    0.161505
 complex.6514_8_corrected_H_0001_T47         0.059    0.111441
 complex.6716_7_corrected_H_0001_T47         0.023    0.163469
 complex.6818_9_corrected_H_0001_T47         0.116    0.157019
 complex.6907_1_corrected_H_0001_T47         0.022    0.149685
 complex.6998_4_corrected_H_0001_T47         0.011    0.140390
 complex.7022_6_corrected_H_0001_T47         0.115    0.134119
 complex.7068_0_corrected_H_0001_T47         0.073    0.152392
 complex.7069_4_corrected_H_0001_T47         0.032    0.146952
 complex.7114_1_corrected_H_0001_T47         0.011    0.112061
 complex.7198_4_corrected_H_0001_T47         0.072    0.157328
 complex.7226_0_corrected_H_0001_T47         0.107    0.160984
 complex.7283_5_corrected_H_0001_T47         0.072    0.144006
 complex.7415_1_corrected_H_0001_T47         0.028    0.136654
 complex.7436_8_corrected_H_0001_T47         0.080    0.162055
 complex.7451_6_corrected_H_0001_T47         0.042    0.155782
 complex.7472_3_corrected_H_0001_T47         0.015    0.144204
 complex.7655_4_corrected_H_0001_T47         0.104    0.152580
 complex.7665_6_corrected_H_0001_T47         0.014    0.145649
 complex.7743_4_corrected_H_0001_T47         0.014    0.160001
 complex.7784_4_corrected_H_0001_T47         0.015    0.116062
 complex.7794_7_corrected_H_0001_T47         0.075    0.144670
 complex.7801_0_corrected_H_0001_T47         0.048    0.135078
 complex.7860_4_corrected_H_0001_T47         0.119    0.161815
 complex.7929_7_corrected_H_0001_T47         0.035    0.153542
 complex.7956_6_corrected_H_0001_T47         0.035    0.138810
 complex.7968_7_corrected_H_0001_T47         0.103    0.138280
 complex.8031_0_corrected_H_0001_T47         0.039    0.124136
 complex.8187_2_corrected_H_0001_T47         0.016    0.132198
 complex.8246_9_corrected_H_0001_T47         0.046    0.135785
 complex.8276_8_corrected_H_0001_T47         0.020    0.122350
 complex.8371_5_corrected_H_0001_T47         0.012    0.113851
 complex.8434_9_corrected_H_0001_T47         0.026    0.152217
 complex.8459_6_corrected_H_0001_T47         0.081    0.113509
 complex.8603_5_corrected_H_0001_T47         0.037    0.152621
 complex.8690_3_corrected_H_0001_T47         0.029    0.148380
 complex.8737_8_corrected_H_0001_T47         0.046    0.150224
 complex.8831_6_corrected_H_0001_T47         0.025    0.117400
 complex.8902_7_corrected_H_0001_T47         0.013    0.138265
 complex.8954_0_corrected_H_0001_T47         0.021    0.161436
 complex.8981_8_corrected_H_0001_T47         0.025    0.113922
 complex.8985_4_corrected_H_0001_T47         0.029    0.150188
 complex.8988_6_corrected_H_0001_T47         0.028    0.149035
 complex.9014_9_corrected_H_0001_T47         0.009    0.149832
 complex.9023_9_corrected_H_0001_T47         0.016    0.146512
 complex.9044_2_corrected_H_0001_T47         0.032    0.110326
 complex.9054_8_corrected_H_0001_T47         0.035    0.117726
 complex.9142_3_corrected_H_0001_T47         0.045    0.131613
 complex.9149_8_corrected_H_0001_T47         0.075    0.126399
 complex.9276_8_corrected_H_0001_T47         0.020    0.163715
  complex.928_8_corrected_H_0001_T47         0.022    0.161959
 complex.9298_7_corrected_H_0001_T47         0.078    0.138984
 complex.9316_6_corrected_H_0001_T47         0.024    0.119148
 complex.9367_3_corrected_H_0001_T47         0.015    0.115398
 complex.9480_9_corrected_H_0001_T47         0.114    0.111874
 complex.9492_8_corrected_H_0001_T47         0.122    0.138490
 complex.9517_2_corrected_H_0001_T47         0.121    0.128697
 complex.9541_3_corrected_H_0001_T47         0.183    0.148336
  complex.956_9_corrected_H_0001_T47         0.035    0.148128
 complex.9661_3_corrected_H_0001_T47         0.022    0.146818
  complex.972_3_corrected_H_0001_T47         0.076    0.158982
  complex.989_1_corrected_H_0001_T47         0.014    0.157713
 complex.9943_2_corrected_H_0001_T47         0.019    0.160869
 complex.9967_5_corrected_H_0001_T47         0.140    0.141764
 complex.9988_0_corrected_H_0001_T47         0.027    0.123884
 complex.0_0_28_corrected_H_0001_T50         0.012    0.109806
 complex.0_0_32_corrected_H_0001_T50         0.019    0.144513
 complex.0_0_36_corrected_H_0001_T50         0.014    0.156028
complex.0_10_10_corrected_H_0001_T50         0.670    0.156771
complex.0_10_12_corrected_H_0001_T50         0.516    0.154396
complex.0_10_14_corrected_H_0001_T50         0.559    0.156285
complex.0_10_42_corrected_H_0001_T50         0.580    0.154769
complex.0_11_20_corrected_H_0001_T50         0.663    0.159829
 complex.0_11_2_corrected_H_0001_T50         0.612    0.150177
complex.0_11_46_corrected_H_0001_T50         0.496    0.158857
complex.0_11_48_corrected_H_0001_T50         0.579    0.158126
complex.0_12_11_corrected_H_0001_T50         0.627    0.157607
complex.0_12_30_corrected_H_0001_T50         0.601    0.161151
complex.0_12_37_corrected_H_0001_T50         0.675    0.154462
complex.0_12_39_corrected_H_0001_T50         0.650    0.148412
complex.0_12_43_corrected_H_0001_T50         0.540    0.154843
complex.0_13_10_corrected_H_0001_T50         0.657    0.154345
complex.0_13_11_corrected_H_0001_T50         0.761    0.160084
complex.0_13_13_corrected_H_0001_T50         0.752    0.155075
complex.0_13_41_corrected_H_0001_T50         0.600    0.158741
 complex.0_13_6_corrected_H_0001_T50         0.700    0.160160
complex.0_14_25_corrected_H_0001_T50         0.685    0.159926
complex.0_14_33_corrected_H_0001_T50         0.771    0.157371
complex.0_14_39_corrected_H_0001_T50         0.782    0.145770
complex.0_14_46_corrected_H_0001_T50         0.649    0.156719
 complex.0_15_4_corrected_H_0001_T50         0.785    0.158978
 complex.0_15_8_corrected_H_0001_T50         0.758    0.162053
complex.0_16_34_corrected_H_0001_T50         0.730    0.157737
complex.0_16_38_corrected_H_0001_T50         0.825    0.160592
complex.0_17_10_corrected_H_0001_T50         0.770    0.149091
complex.0_17_38_corrected_H_0001_T50         0.878    0.158987
 complex.0_17_3_corrected_H_0001_T50         0.865    0.159489
complex.0_17_45_corrected_H_0001_T50         0.786    0.159737
 complex.0_17_5_corrected_H_0001_T50         0.838    0.152997
complex.0_18_12_corrected_H_0001_T50         0.892    0.159032
complex.0_18_15_corrected_H_0001_T50         0.910    0.159346
complex.0_18_20_corrected_H_0001_T50         0.856    0.157920
  complex.0_1_0_corrected_H_0001_T50         0.087    0.161582
 complex.0_1_26_corrected_H_0001_T50         0.074    0.160546
 complex.0_1_29_corrected_H_0001_T50         0.079    0.137100
  complex.0_1_2_corrected_H_0001_T50         0.061    0.158861
 complex.0_1_41_corrected_H_0001_T50         0.091    0.158460
 complex.0_2_16_corrected_H_0001_T50         0.089    0.159380
 complex.0_2_22_corrected_H_0001_T50         0.104    0.145465
 complex.0_2_30_corrected_H_0001_T50         0.099    0.159802
 complex.0_2_37_corrected_H_0001_T50         0.101    0.154613
 complex.0_2_46_corrected_H_0001_T50         0.123    0.161461
 complex.0_2_47_corrected_H_0001_T50         0.146    0.152839
 complex.0_3_42_corrected_H_0001_T50         0.163    0.160063
 complex.0_3_45_corrected_H_0001_T50         0.168    0.147394
 complex.0_3_48_corrected_H_0001_T50         0.167    0.153961
  complex.0_3_7_corrected_H_0001_T50         0.222    0.157053
 complex.0_4_10_corrected_H_0001_T50         0.201    0.159769
 complex.0_4_22_corrected_H_0001_T50         0.209    0.160358
 complex.0_4_26_corrected_H_0001_T50         0.190    0.158130
 complex.0_4_31_corrected_H_0001_T50         0.206    0.158899
 complex.0_4_32_corrected_H_0001_T50         0.202    0.157154
  complex.0_4_6_corrected_H_0001_T50         0.220    0.148010
 complex.0_5_14_corrected_H_0001_T50         0.244    0.161096
 complex.0_5_26_corrected_H_0001_T50         0.190    0.144169
 complex.0_5_34_corrected_H_0001_T50         0.263    0.154749
 complex.0_5_48_corrected_H_0001_T50         0.239    0.152725
 complex.0_5_49_corrected_H_0001_T50         0.247    0.158282
 complex.0_6_32_corrected_H_0001_T50         0.265    0.158079
 complex.0_6_35_corrected_H_0001_T50         0.296    0.160463
 complex.0_7_18_corrected_H_0001_T50         0.330    0.159948
 complex.0_7_19_corrected_H_0001_T50         0.373    0.158242
 complex.0_7_24_corrected_H_0001_T50         0.384    0.153211
 complex.0_7_32_corrected_H_0001_T50         0.367    0.150954
 complex.0_7_34_corrected_H_0001_T50         0.334    0.153613
  complex.0_7_4_corrected_H_0001_T50         0.326    0.153637
 complex.0_8_13_corrected_H_0001_T50         0.364    0.153645
 complex.0_8_16_corrected_H_0001_T50         0.393    0.154207
 complex.0_8_35_corrected_H_0001_T50         0.384    0.151462
 complex.0_8_36_corrected_H_0001_T50         0.467    0.134845
  complex.0_8_3_corrected_H_0001_T50         0.368    0.153860
 complex.0_8_40_corrected_H_0001_T50         0.366    0.146319
 complex.0_8_42_corrected_H_0001_T50         0.452    0.152385
 complex.0_8_46_corrected_H_0001_T50         0.376    0.158372
 complex.0_8_48_corrected_H_0001_T50         0.475    0.155209
  complex.0_8_9_corrected_H_0001_T50         0.361    0.154558
 complex.0_9_14_corrected_H_0001_T50         0.476    0.161609
 complex.0_9_26_corrected_H_0001_T50         0.451    0.127874
 complex.0_9_28_corrected_H_0001_T50         0.467    0.147051
 complex.0_9_31_corrected_H_0001_T50         0.469    0.161337
 complex.0_9_38_corrected_H_0001_T50         0.432    0.159329
 complex.0_9_49_corrected_H_0001_T50         0.518    0.149077
  complex.0_9_9_corrected_H_0001_T50         0.506    0.155975
 complex.1_0_33_corrected_H_0001_T50         0.017    0.136431
 complex.1_0_34_corrected_H_0001_T50         0.012    0.124907
 complex.1_10_0_corrected_H_0001_T50         0.504    0.145552
complex.1_10_17_corrected_H_0001_T50         0.500    0.157189
 complex.1_10_1_corrected_H_0001_T50         0.541    0.133992
complex.1_10_32_corrected_H_0001_T50         0.508    0.154863
complex.1_10_40_corrected_H_0001_T50         0.466    0.136613
complex.1_10_46_corrected_H_0001_T50         0.478    0.140745
complex.1_11_13_corrected_H_0001_T50         0.518    0.158950
complex.1_11_19_corrected_H_0001_T50         0.581    0.158749
complex.1_11_24_corrected_H_0001_T50         0.581    0.147776
complex.1_11_29_corrected_H_0001_T50         0.606    0.158389
complex.1_11_31_corrected_H_0001_T50         0.570    0.160019
complex.1_11_33_corrected_H_0001_T50         0.601    0.159476
complex.1_11_43_corrected_H_0001_T50         0.531    0.152734
 complex.1_11_4_corrected_H_0001_T50         0.498    0.155673
 complex.1_11_6_corrected_H_0001_T50         0.599    0.157198
 complex.1_11_9_corrected_H_0001_T50         0.622    0.151251
complex.1_12_19_corrected_H_0001_T50         0.644    0.146297
 complex.1_12_1_corrected_H_0001_T50         0.632    0.159183
 complex.1_12_2_corrected_H_0001_T50         0.574    0.132181
complex.1_12_31_corrected_H_0001_T50         0.657    0.143538
complex.1_12_33_corrected_H_0001_T50         0.663    0.134957
complex.1_12_42_corrected_H_0001_T50         0.704    0.154269
complex.1_12_48_corrected_H_0001_T50         0.696    0.160260
complex.1_13_14_corrected_H_0001_T50         0.741    0.158367
complex.1_13_19_corrected_H_0001_T50         0.687    0.157747
complex.1_13_22_corrected_H_0001_T50         0.634    0.141744
complex.1_13_33_corrected_H_0001_T50         0.654    0.149284
complex.1_13_47_corrected_H_0001_T50         0.733    0.166913
complex.1_14_19_corrected_H_0001_T50         0.679    0.160456
complex.1_14_28_corrected_H_0001_T50         0.718    0.147848
complex.1_14_38_corrected_H_0001_T50         0.675    0.136697
complex.1_14_49_corrected_H_0001_T50         0.704    0.159014
 complex.1_14_9_corrected_H_0001_T50         0.619    0.157001
complex.1_15_16_corrected_H_0001_T50         0.759    0.132095
complex.1_15_29_corrected_H_0001_T50         0.732    0.154790
complex.1_15_32_corrected_H_0001_T50         0.811    0.149335
complex.1_15_49_corrected_H_0001_T50         0.806    0.142799
 complex.1_15_7_corrected_H_0001_T50         0.666    0.157195
complex.1_16_13_corrected_H_0001_T50         0.854    0.156207
complex.1_16_28_corrected_H_0001_T50         0.824    0.148626
complex.1_16_35_corrected_H_0001_T50         0.759    0.161736
 complex.1_16_5_corrected_H_0001_T50         0.881    0.155659
 complex.1_17_0_corrected_H_0001_T50         0.864    0.160628
complex.1_17_18_corrected_H_0001_T50         0.807    0.158742
complex.1_17_27_corrected_H_0001_T50         0.848    0.162158
complex.1_17_33_corrected_H_0001_T50         0.899    0.164845
complex.1_17_46_corrected_H_0001_T50         0.867    0.159812
 complex.1_17_6_corrected_H_0001_T50         0.816    0.150839
complex.1_18_14_corrected_H_0001_T50         0.887    0.157500
 complex.1_18_2_corrected_H_0001_T50         0.881    0.159740
 complex.1_1_12_corrected_H_0001_T50         0.083    0.108986
 complex.1_1_32_corrected_H_0001_T50         0.058    0.122674
 complex.1_1_35_corrected_H_0001_T50         0.050    0.135849
 complex.1_2_32_corrected_H_0001_T50         0.130    0.139526
  complex.1_3_0_corrected_H_0001_T50         0.210    0.110015
 complex.1_3_14_corrected_H_0001_T50         0.161    0.138837
 complex.1_3_15_corrected_H_0001_T50         0.161    0.147503
 complex.1_3_16_corrected_H_0001_T50         0.158    0.155861
 complex.1_3_18_corrected_H_0001_T50         0.206    0.159572
 complex.1_3_21_corrected_H_0001_T50         0.165    0.144271
 complex.1_3_22_corrected_H_0001_T50         0.197    0.134405
 complex.1_3_33_corrected_H_0001_T50         0.196    0.158296
 complex.1_3_36_corrected_H_0001_T50         0.184    0.148334
 complex.1_3_38_corrected_H_0001_T50         0.175    0.159189
 complex.1_3_39_corrected_H_0001_T50         0.201    0.149639
 complex.1_3_46_corrected_H_0001_T50         0.183    0.149648
 complex.1_3_49_corrected_H_0001_T50         0.150    0.144354
  complex.1_3_8_corrected_H_0001_T50         0.186    0.149187
 complex.1_4_17_corrected_H_0001_T50         0.201    0.132759
 complex.1_4_23_corrected_H_0001_T50         0.213    0.139315
 complex.1_4_28_corrected_H_0001_T50         0.220    0.132326
 complex.1_4_42_corrected_H_0001_T50         0.236    0.156251
 complex.1_4_44_corrected_H_0001_T50         0.150    0.127877
  complex.1_4_7_corrected_H_0001_T50         0.217    0.131422
  complex.1_5_2_corrected_H_0001_T50         0.234    0.157784
 complex.1_5_42_corrected_H_0001_T50         0.281    0.116135
  complex.1_6_0_corrected_H_0001_T50         0.272    0.117466
 complex.1_6_23_corrected_H_0001_T50         0.336    0.148497
 complex.1_7_31_corrected_H_0001_T50         0.373    0.148649
 complex.1_7_36_corrected_H_0001_T50         0.460    0.153469
  complex.1_7_3_corrected_H_0001_T50         0.429    0.139945
 complex.1_7_46_corrected_H_0001_T50         0.333    0.157327
 complex.1_8_12_corrected_H_0001_T50         0.378    0.117637
 complex.1_9_11_corrected_H_0001_T50         0.652    0.146997
 complex.1_9_21_corrected_H_0001_T50         0.567    0.128871
 complex.1_9_39_corrected_H_0001_T50         0.437    0.162530
  complex.1_9_3_corrected_H_0001_T50         0.417    0.139833
 complex.1_9_41_corrected_H_0001_T50         0.445    0.126065
 complex.1_9_46_corrected_H_0001_T50         0.450    0.143274
 complex.2_0_10_corrected_H_0001_T50         0.041    0.134773
 complex.2_0_12_corrected_H_0001_T50         0.011    0.105655
 complex.2_0_14_corrected_H_0001_T50         0.005    0.110504
 complex.2_0_17_corrected_H_0001_T50         0.012    0.156881
 complex.2_0_19_corrected_H_0001_T50         0.012    0.106639
  complex.2_0_1_corrected_H_0001_T50         0.015    0.115603
 complex.2_0_30_corrected_H_0001_T50         0.012    0.160541
 complex.2_0_35_corrected_H_0001_T50         0.005    0.105408
 complex.2_0_43_corrected_H_0001_T50         0.011    0.106053
 complex.2_0_45_corrected_H_0001_T50         0.013    0.146437
  complex.2_0_9_corrected_H_0001_T50         0.017    0.148570
complex.2_10_16_corrected_H_0001_T50         0.573    0.159856
complex.2_10_41_corrected_H_0001_T50         0.498    0.160758
complex.2_11_17_corrected_H_0001_T50         0.681    0.154325
complex.2_11_27_corrected_H_0001_T50         0.715    0.153243
complex.2_11_45_corrected_H_0001_T50         0.543    0.159043
complex.2_12_16_corrected_H_0001_T50         0.605    0.157536
complex.2_12_20_corrected_H_0001_T50         0.746    0.157280
complex.2_13_18_corrected_H_0001_T50         0.651    0.157882
complex.2_13_27_corrected_H_0001_T50         0.601    0.160982
complex.2_13_42_corrected_H_0001_T50         0.685    0.157795
complex.2_13_45_corrected_H_0001_T50         0.644    0.158676
complex.2_13_48_corrected_H_0001_T50         0.799    0.158105
complex.2_14_13_corrected_H_0001_T50         0.638    0.159364
complex.2_14_17_corrected_H_0001_T50         0.830    0.158627
complex.2_14_21_corrected_H_0001_T50         0.702    0.156285
complex.2_14_36_corrected_H_0001_T50         0.670    0.159248
complex.2_14_37_corrected_H_0001_T50         0.685    0.159152
complex.2_14_40_corrected_H_0001_T50         0.740    0.158012
 complex.2_14_5_corrected_H_0001_T50         0.752    0.157030
complex.2_15_22_corrected_H_0001_T50         0.836    0.156537
complex.2_15_23_corrected_H_0001_T50         0.726    0.158773
complex.2_15_27_corrected_H_0001_T50         0.733    0.157799
complex.2_15_35_corrected_H_0001_T50         0.801    0.160688
complex.2_16_15_corrected_H_0001_T50         0.704    0.158174
complex.2_16_21_corrected_H_0001_T50         0.792    0.157911
complex.2_16_23_corrected_H_0001_T50         0.733    0.159118
complex.2_16_25_corrected_H_0001_T50         0.746    0.161176
 complex.2_16_2_corrected_H_0001_T50         0.779    0.160275
complex.2_16_32_corrected_H_0001_T50         0.878    0.158651
 complex.2_16_3_corrected_H_0001_T50         0.781    0.155288
complex.2_17_32_corrected_H_0001_T50         0.870    0.158974
complex.2_17_37_corrected_H_0001_T50         0.870    0.158410
complex.2_18_21_corrected_H_0001_T50         0.841    0.158773
 complex.2_1_11_corrected_H_0001_T50         0.080    0.161295
 complex.2_1_13_corrected_H_0001_T50         0.088    0.160678
 complex.2_1_14_corrected_H_0001_T50         0.096    0.157885
 complex.2_1_15_corrected_H_0001_T50         0.084    0.157419
 complex.2_2_14_corrected_H_0001_T50         0.099    0.158041
 complex.2_3_17_corrected_H_0001_T50         0.157    0.158270
 complex.2_3_20_corrected_H_0001_T50         0.156    0.161445
 complex.2_3_27_corrected_H_0001_T50         0.199    0.159530
 complex.2_3_29_corrected_H_0001_T50         0.137    0.157882
 complex.2_3_30_corrected_H_0001_T50         0.129    0.158984
 complex.2_3_40_corrected_H_0001_T50         0.163    0.160269
  complex.2_3_6_corrected_H_0001_T50         0.165    0.157313
 complex.2_4_30_corrected_H_0001_T50         0.211    0.155685
 complex.2_5_18_corrected_H_0001_T50         0.288    0.159077
 complex.2_5_19_corrected_H_0001_T50         0.186    0.156846
  complex.2_5_1_corrected_H_0001_T50         0.299    0.160844
 complex.2_5_23_corrected_H_0001_T50         0.280    0.158894
 complex.2_5_30_corrected_H_0001_T50         0.248    0.156057
  complex.2_5_6_corrected_H_0001_T50         0.293    0.161535
 complex.2_6_21_corrected_H_0001_T50         0.265    0.156815
 complex.2_6_37_corrected_H_0001_T50         0.257    0.160529
  complex.2_6_3_corrected_H_0001_T50         0.308    0.160150
  complex.2_6_4_corrected_H_0001_T50         0.351    0.156194
 complex.2_7_13_corrected_H_0001_T50         0.333    0.156543
 complex.2_7_28_corrected_H_0001_T50         0.323    0.161494
 complex.2_7_42_corrected_H_0001_T50         0.429    0.157394
 complex.2_7_47_corrected_H_0001_T50         0.336    0.156959
  complex.2_7_5_corrected_H_0001_T50         0.342    0.160277
  complex.2_7_8_corrected_H_0001_T50         0.397    0.157539
 complex.2_8_14_corrected_H_0001_T50         0.453    0.159068
 complex.2_8_18_corrected_H_0001_T50         0.412    0.160318
 complex.2_8_24_corrected_H_0001_T50         0.423    0.153581
 complex.2_8_25_corrected_H_0001_T50         0.546    0.157045
 complex.2_8_26_corrected_H_0001_T50         0.411    0.160023
 complex.2_8_38_corrected_H_0001_T50         0.331    0.160813
 complex.2_9_18_corrected_H_0001_T50         0.397    0.157767
 complex.2_9_20_corrected_H_0001_T50         0.418    0.160048
 complex.2_9_33_corrected_H_0001_T50         0.464    0.157223
 complex.2_9_37_corrected_H_0001_T50         0.490    0.160173
 complex.3_0_21_corrected_H_0001_T50         0.012    0.104957
 complex.3_0_25_corrected_H_0001_T50         0.013    0.119854
 complex.3_0_31_corrected_H_0001_T50         0.014    0.126183
 complex.3_0_38_corrected_H_0001_T50         0.006    0.138778
  complex.3_0_4_corrected_H_0001_T50         0.003    0.120476
complex.3_10_21_corrected_H_0001_T50         0.514    0.157299
complex.3_10_23_corrected_H_0001_T50         0.479    0.159848
complex.3_10_30_corrected_H_0001_T50         0.452    0.125482
 complex.3_10_6_corrected_H_0001_T50         0.612    0.148601
complex.3_11_11_corrected_H_0001_T50         0.582    0.168430
complex.3_11_34_corrected_H_0001_T50         0.626    0.156799
complex.3_11_38_corrected_H_0001_T50         0.550    0.136509
complex.3_11_44_corrected_H_0001_T50         0.546    0.147890
complex.3_12_23_corrected_H_0001_T50         0.572    0.165157
complex.3_12_25_corrected_H_0001_T50         0.646    0.163374
complex.3_12_34_corrected_H_0001_T50         0.621    0.160522
 complex.3_12_8_corrected_H_0001_T50         0.616    0.145239
complex.3_13_16_corrected_H_0001_T50         0.646    0.167965
complex.3_13_46_corrected_H_0001_T50         0.600    0.177641
complex.3_13_49_corrected_H_0001_T50         0.722    0.133734
complex.3_14_27_corrected_H_0001_T50         0.697    0.166804
 complex.3_14_3_corrected_H_0001_T50         0.697    0.154059
complex.3_14_41_corrected_H_0001_T50         0.787    0.132745
complex.3_14_43_corrected_H_0001_T50         0.854    0.143406
complex.3_14_47_corrected_H_0001_T50         0.741    0.167937
complex.3_14_48_corrected_H_0001_T50         0.714    0.143778
 complex.3_14_7_corrected_H_0001_T50         0.896    0.148203
complex.3_15_10_corrected_H_0001_T50         0.655    0.163054
complex.3_15_20_corrected_H_0001_T50         0.866    0.160930
complex.3_15_25_corrected_H_0001_T50         0.706    0.162766
complex.3_15_26_corrected_H_0001_T50         0.759    0.168947
complex.3_15_30_corrected_H_0001_T50         0.754    0.160381
complex.3_15_34_corrected_H_0001_T50         0.762    0.136382
 complex.3_15_5_corrected_H_0001_T50         0.806    0.152625
 complex.3_16_0_corrected_H_0001_T50         0.718    0.162689
complex.3_16_30_corrected_H_0001_T50         0.836    0.159313
complex.3_16_37_corrected_H_0001_T50         0.813    0.168949
complex.3_16_43_corrected_H_0001_T50         0.851    0.155160
complex.3_17_22_corrected_H_0001_T50         0.895    0.145316
 complex.3_17_2_corrected_H_0001_T50         0.864    0.169228
complex.3_17_34_corrected_H_0001_T50         0.885    0.165008
complex.3_17_42_corrected_H_0001_T50         0.895    0.163004
 complex.3_18_1_corrected_H_0001_T50         0.916    0.152359
complex.3_18_24_corrected_H_0001_T50         0.859    0.134284
 complex.3_18_5_corrected_H_0001_T50         0.885    0.162634
 complex.3_18_8_corrected_H_0001_T50         0.893    0.160773
 complex.3_18_9_corrected_H_0001_T50         0.870    0.166586
 complex.3_1_17_corrected_H_0001_T50         0.095    0.127682
 complex.3_1_18_corrected_H_0001_T50         0.095    0.157085
